batter,pitcher,batTeam,fldTeam,path,outcome,bb
607680,657514,TEX,BOS,0145,Out,G
669127,672841,OAK,SEA,0369a,Out,G
664913,666619,OAK,SEA,0347abb,BB,
670623,592773,HOU,NYM,03,Out,F
571970,592454,LAD,DET,012,K,
669242,663947,LAD,DET,01455,Out,G
678882,592426,BOS,TEX,01,Out,G
664040,607536,TBR,COL,012,K,
679529,681911,DET,LAD,014,2B,L
622761,663893,BAL,TOR,012,K,
676059,680704,BAL,TOR,01,Out,G
643396,663969,PIT,MIA,036,Out,F
621438,595345,NYM,HOU,0145,K,
665750,669711,TEX,BOS,03678,K,
666018,641755,TBR,COL,036,Out,F
686668,685801,COL,TBR,036,Out,G
668709,622491,OAK,SEA,03678b,BB,
677594,605488,SEA,OAK,0345,K,
628451,472610,DET,LAD,034,Out,G
669911,682254,COL,TBR,0345,K,
681624,689225,LAD,DET,01,Out,G
668804,687362,PIT,MIA,014,Out,G
592178,686752,COL,TBR,012,K,
606466,592791,ARI,CHC,01458,1B,L
681146,656605,MIA,PIT,0145,Out,L
665742,686613,NYM,HOU,0145,K,
673548,571946,CHC,ARI,012,K,
608348,573009,CHC,ARI,0125,Out,L
608369,656557,TEX,BOS,01,1B,G
645302,687765,SEA,OAK,01,Out,G
665489,544150,TOR,BAL,01,Out,F
553993,669212,ARI,CHC,0,Out,F
518792,678226,SDP,ATL,034,Out,F
657136,687847,BOS,TEX,0147a,BB,
605141,656427,LAD,DET,014,Out,G
664040,680767,TBR,COL,0147,Out,G
672640,670280,MIA,PIT,0,HR,F
665487,572955,SDP,ATL,03,Out,G
592518,625643,SDP,ATL,03,Out,L
691777,660825,OAK,SEA,0369abb,Out,F
664023,518876,CHC,ARI,034588b,BB,
656537,657571,MIA,PIT,0,Out,G
514888,592773,HOU,NYM,03458bb,BB,
671213,542888,BOS,TEX,01258,K,
657136,592426,BOS,TEX,0145,Out,F
668952,489446,DET,LAD,01458,K,
622534,656945,DET,LAD,01,1B,L
624424,689225,LAD,DET,012555,2B,F
689414,657571,MIA,PIT,0369a,BB,
606192,592454,LAD,DET,014555,K,
650490,607536,TBR,COL,034,Out,F
682985,681911,DET,LAD,012,Out,G
672284,669093,ATL,SDP,01258,K,
663586,656302,ATL,SDP,014,2B,L
668709,642048,OAK,SEA,03478b,1B,G
681297,592332,BAL,TOR,03458b,Out,G
665161,621345,HOU,NYM,03678b,Out,G
665742,605463,NYM,HOU,014,Out,F
670223,670280,MIA,PIT,03458b,BB,
669065,621366,MIA,PIT,01478,Out,G
656976,669212,ARI,CHC,036788,2B,L
671213,657097,BOS,TEX,034588,Out,F
605361,664126,COL,TBR,0369ab,BB,
668939,680704,BAL,TOR,0369,BB,
592518,669276,SDP,ATL,01,Out,G
665489,450203,TOR,BAL,03,1B,G
621566,670970,ATL,SDP,03,Out,G
605131,676684,LAD,DET,012558,K,
691406,641755,TBR,COL,0347,2B,L
666182,642397,TOR,BAL,03678,HBP,
668901,664351,NYM,HOU,0367a,Out,F
668227,686993,SEA,OAK,0347a,BB,
694671,657514,TEX,BOS,014,Out,G
679529,472610,DET,LAD,0367a,Out,G
650333,625643,SDP,ATL,0147,Out,G
455117,572955,SDP,ATL,012,K,
673237,621242,HOU,NYM,01255,K,
690993,607455,DET,LAD,01458,K,
595879,656945,DET,LAD,01,Out,G
668709,672841,OAK,SEA,034,1B,G
641487,687765,SEA,OAK,03458,Out,G
543760,656557,TEX,BOS,01258,Out,G
641857,686752,COL,TBR,0,1B,G
670623,657585,HOU,NYM,01478,K,
624428,663969,PIT,MIA,03,1B,G
502054,687362,PIT,MIA,03458,Out,P
621566,592094,ATL,SDP,03455,K,
687597,685801,COL,TBR,01225,K,
686948,663158,ATL,SDP,0147a,Out,G
666182,544150,TOR,BAL,03678,1B,G
607043,687911,NYM,HOU,01222,Out,L
702616,663893,BAL,TOR,03678,K,
645302,605488,SEA,OAK,0345,K,
663586,670970,ATL,SDP,0345,K,
657757,678226,SDP,ATL,0,Out,G
666182,450203,TOR,BAL,0147,Out,L
606466,641745,ARI,CHC,0345,2B,G
660271,656427,LAD,DET,0369,BB,
514888,656731,HOU,NYM,0125,K,
571970,663947,LAD,DET,0125,K,
669065,656605,MIA,PIT,034,Out,G
608385,595345,NYM,HOU,0147,Out,G
592178,682254,COL,TBR,012,Out,L
663656,571946,CHC,ARI,0122,K,
643396,685107,PIT,MIA,0125,Out,G
650402,808967,DET,LAD,0125,Out,F
678662,686752,COL,TBR,01,1B,G
650333,669276,SDP,ATL,0125,Out,G
623993,672335,TOR,BAL,0369,BB,
596019,686613,NYM,HOU,012,K,
678554,607536,TBR,COL,012,Out,G
670042,519008,SEA,OAK,012,K,
593428,678226,SDP,ATL,012,K,
650490,680767,TBR,COL,036,Out,L
641680,669711,TEX,BOS,0,Out,F
677800,592426,BOS,TEX,014,Out,P
641933,554340,BAL,TOR,034,Out,F
807713,573009,CHC,ARI,012,K,
691718,657044,CHC,ARI,01,Out,F
676356,683409,TBR,COL,012,1B,G
595777,656302,ATL,SDP,012,Out,F
682848,663969,PIT,MIA,012,K,
682998,592791,ARI,CHC,034,Out,G
622534,681911,DET,LAD,012,K,
668952,656945,DET,LAD,03,Out,G
596019,605463,NYM,HOU,03,HBP,
700242,489446,DET,LAD,01,Out,G
667670,622491,OAK,SEA,0,Out,F
680776,683004,BOS,TEX,03,Out,G
673962,669711,TEX,BOS,01,1B,L
691016,666619,OAK,SEA,0,1B,G
667670,672841,OAK,SEA,01,1B,G
686668,686752,COL,TBR,03,Out,G
608324,542888,BOS,TEX,01,1B,G
677800,687847,BOS,TEX,03,1B,G
608369,657514,TEX,BOS,03,Out,F
518792,572955,SDP,ATL,01,Out,G
680776,571948,BOS,TEX,01,1B,L
664040,641755,TBR,COL,0,1B,G
669364,656605,MIA,PIT,0,1B,L
700242,656945,DET,LAD,0,1B,L
669127,666619,OAK,SEA,0,Out,G
663538,657044,CHC,ARI,0,Out,G
667472,657571,MIA,PIT,0,Out,G
669397,669093,ATL,SDP,0,1B,L
665487,625643,SDP,ATL,0,HR,F
671732,622491,OAK,SEA,0,Out,F
669364,621366,MIA,PIT,0,1B,G
641857,682254,COL,TBR,0,1B,G
620443,605463,NYM,HOU,0,2B,F
642133,622663,SEA,OAK,014788,K,
695578,554430,WSN,PHI,01458bb,Out,G
669065,694973,MIA,PIT,03458b,BB,
592450,642547,NYY,MIL,01258,K,
593871,622663,SEA,OAK,034,Out,G
669016,669022,PHI,WSN,0125,K,
690993,605483,DET,LAD,0145,Out,G
668804,645261,PIT,MIA,0347a,1B,G
682668,664285,NYM,HOU,012,K,
663624,621244,BAL,TOR,03458,K,
682928,554430,WSN,PHI,03478,K,
670042,622663,SEA,OAK,0125,1B,F
656555,607074,MIL,NYY,034788888b,BB,
681082,669022,PHI,WSN,03478,Out,P
673237,605280,HOU,NYM,0147a,BB,
669364,694973,MIA,PIT,0367abb,BB,
669224,642547,NYY,MIL,0369a,BB,
694671,676979,TEX,BOS,036,Out,G
622534,605483,DET,LAD,014,Out,F
608324,543135,BOS,TEX,012,K,
596103,579328,CHW,LAA,03,Out,G
571448,641154,STL,MIN,034,Out,G
621438,664285,NYM,HOU,0,Out,F
516782,664285,NYM,HOU,012,K,
502054,645261,PIT,MIA,0147abb,BB,
668227,622663,SEA,OAK,0147a,BB,
641933,621244,BAL,TOR,0345,1B,G
696285,554430,WSN,PHI,012258b,BB,
608369,676979,TEX,BOS,0122,Out,G
683734,579328,CHW,LAA,0145,Out,G
679529,605483,DET,LAD,0147ab,BB,
572233,605280,HOU,NYM,012588bb,Out,L
646240,543135,BOS,TEX,01258b,K,
592206,669022,PHI,WSN,0145,Out,L
664774,668881,SFG,CIN,0,Out,F
593428,519242,SDP,ATL,01455,K,
680977,641154,STL,MIN,03,Out,G
467793,666142,CLE,KCR,0347ab,1B,G
673548,668678,CHC,ARI,014,Out,F
609280,669302,OAK,SEA,01478b,Out,G
607043,664285,NYM,HOU,01,1B,L
666149,668881,SFG,CIN,012,Out,F
665828,642547,NYY,MIL,0,Out,F
575929,641154,STL,MIN,0145888,Out,L
700250,642547,NYY,MIL,034,1B,F
668901,664285,NYM,HOU,0145588b,Out,G
663728,622663,SEA,OAK,0,Out,F
663743,694973,MIA,PIT,0347abbb,K,
643217,579328,CHW,LAA,0,Out,F
543760,676979,TEX,BOS,01455,1B,G
656811,621244,BAL,TOR,012258,1B,L
673357,579328,CHW,LAA,03455,K,
518692,669373,LAD,DET,01225,Out,F
573262,668881,SFG,CIN,01478,1B,G
596146,669022,PHI,WSN,0125,K,
677594,622663,SEA,OAK,0367,Out,G
663656,668678,CHC,ARI,0367abb,BB,
643396,645261,PIT,MIA,0369,BB,
683011,642547,NYY,MIL,01458b,K,
661388,607074,MIL,NYY,0147,Out,G
682985,605483,DET,LAD,03478b,1B,L
592518,519242,SDP,ATL,012,K,
680776,543135,BOS,TEX,012258b,K,
623993,621107,TOR,BAL,0145,Out,L
666158,657277,CIN,SFG,03458,Out,F
686611,554430,WSN,PHI,034,Out,F
657041,666142,CLE,KCR,0,Out,G
621043,543243,MIN,STL,0,Out,G
669127,669302,OAK,SEA,01255,K,
647304,657006,ARI,CHC,014,Out,G
650333,519242,SDP,ATL,0,Out,G
645302,622663,SEA,OAK,014,Out,F
592663,669022,PHI,WSN,034558888,K,
608070,666142,CLE,KCR,014,Out,F
669701,676979,TEX,BOS,012,K,
686948,650633,ATL,SDP,034788b,BB,
670242,543243,MIN,STL,0367ab,BB,
670541,605280,HOU,NYM,014,Out,G
660688,554430,WSN,PHI,0369abbbbbbb,HR,F
663457,641154,STL,MIN,01478,Out,G
678246,579328,CHW,LAA,01458b,Out,F
606192,669373,LAD,DET,0,HR,F
676059,621244,BAL,TOR,0,Out,P
527038,668881,SFG,CIN,0,Out,P
665487,519242,SDP,ATL,0367,1B,L
663647,645261,PIT,MIA,01222,1B,L
592885,607074,MIL,NYY,03678b,BB,
668939,621244,BAL,TOR,0367abb,K,
665489,621107,TOR,BAL,036,Out,F
605141,669373,LAD,DET,0369,BB,
666971,657006,ARI,CHC,0122,Out,F
672275,668881,SFG,CIN,036788,K,
691176,642547,NYY,MIL,0125,Out,G
624585,680732,LAA,CHW,01,Out,P
664023,668678,CHC,ARI,03458,HR,L
688363,694973,MIA,PIT,0,Out,L
543309,676979,TEX,BOS,01,2B,F
680757,666142,CLE,KCR,0,Out,G
641487,622663,SEA,OAK,03678,K,
670623,605280,HOU,NYM,01258bb,Out,G
624413,664285,NYM,HOU,0,1B,L
650402,605483,DET,LAD,0145,1B,L
682829,657277,CIN,SFG,03458b,K,
677587,666142,CLE,KCR,0347a,BB,
668709,669302,OAK,SEA,012,Out,G
665742,664285,NYM,HOU,034,Out,F
656537,694973,MIA,PIT,014,Out,P
678882,543135,BOS,TEX,0,Out,F
553869,519242,SDP,ATL,0345,K,
545361,680732,LAA,CHW,014,Out,G
666182,621107,TOR,BAL,01,Out,F
607680,676979,TEX,BOS,034558,1B,L
691026,641154,STL,MIN,034,Out,G
657136,543135,BOS,TEX,01,Out,L
660271,669373,LAD,DET,03678,Out,G
682848,645261,PIT,MIA,012,K,
664056,543243,MIN,STL,03458,HR,L
682998,657006,ARI,CHC,01,HBP,
572191,579328,CHW,LAA,0367,Out,G
665862,642547,NYY,MIL,0347ab,Out,P
671739,650633,ATL,SDP,012,1B,L
694192,607074,MIL,NYY,012,K,
702176,621107,TOR,BAL,0369a,1B,G
667670,669302,OAK,SEA,01258,K,
665052,694973,MIA,PIT,01,Out,G
628451,605483,DET,LAD,014,Out,F
677800,543135,BOS,TEX,012555,HR,F
671218,668881,SFG,CIN,03458bbbbbb,HR,F
669208,622663,SEA,OAK,0369,BB,
694384,680732,LAA,CHW,0,Out,G
606466,657006,ARI,CHC,034,Out,G
596019,664285,NYM,HOU,03,Out,G
665804,668678,CHC,ARI,01258,Out,F
621493,680732,LAA,CHW,0125,Out,G
663604,519242,SDP,ATL,01478,Out,G
681297,621244,BAL,TOR,0,Out,F
663697,594902,KCR,CLE,0122,Out,F
693304,645261,PIT,MIA,0345,K,
672356,666142,CLE,KCR,0367,2B,L
680574,657277,CIN,SFG,0147,Out,G
656941,669022,PHI,WSN,01458,K,
672640,694973,MIA,PIT,01478b,Out,G
687363,641154,STL,MIN,01478,K,
620443,664285,NYM,HOU,034,2B,L
702616,621244,BAL,TOR,0345,Out,F
514888,605280,HOU,NYM,01,1B,G
668952,605483,DET,LAD,01458b,K,
645277,650633,ATL,SDP,036,HR,F
668930,607074,MIL,NYY,03458b,K,
681624,669373,LAD,DET,03455555,1B,L
669304,543243,MIN,STL,0,1B,G
672695,657006,ARI,CHC,03478,1B,G
676070,579328,CHW,LAA,01478,K,
673962,676979,TEX,BOS,012,Out,G
676694,605280,HOU,NYM,01,1B,G
676391,621107,TOR,BAL,0,Out,L
671732,669302,OAK,SEA,01,Out,P
650489,543243,MIN,STL,012,K,
642133,622663,SEA,OAK,03478,K,
621028,680732,LAA,CHW,0,Out,L
664728,594902,KCR,CLE,01458b,Out,P
457705,645261,PIT,MIA,0347,Out,G
670770,657277,CIN,SFG,03,Out,G
542303,650633,ATL,SDP,0369,BB,
695238,621107,TOR,BAL,03458,Out,F
682668,664285,NYM,HOU,036,Out,G
657557,554430,WSN,PHI,01455,K,
502671,642547,NYY,MIL,01258b,K,
666310,666142,CLE,KCR,0,Out,F
807713,668678,CHC,ARI,03458b,K,
630105,519242,SDP,ATL,012,K,
669394,676979,TEX,BOS,01,Out,G
664761,669022,PHI,WSN,01455,K,
805779,669302,OAK,SEA,0145588,Out,G
692225,543135,BOS,TEX,03478,Out,G
663898,605280,HOU,NYM,034558,K,
691023,641154,STL,MIN,0147ab,Out,G
602104,621244,BAL,TOR,0125,Out,G
678877,666142,CLE,KCR,0367abbb,Out,F
666176,680732,LAA,CHW,01258b,K,
664034,543243,MIN,STL,012,K,
624431,657277,CIN,SFG,0369,BB,
670223,694973,MIA,PIT,03478,K,
686676,579328,CHW,LAA,01458b,Out,F
668670,605483,DET,LAD,0369a,BB,
666969,676979,TEX,BOS,01455,Out,G
681962,607074,MIL,NYY,01255,K,
621438,664285,NYM,HOU,01255558,Out,F
664983,657006,ARI,CHC,03678,K,
663698,645261,PIT,MIA,03678,Out,G
493329,519242,SDP,ATL,0145,K,
621566,650633,ATL,SDP,034,Out,F
593871,622663,SEA,OAK,014,1B,L
543807,621107,TOR,BAL,0,Out,G
656775,621244,BAL,TOR,0,HR,F
680777,543243,MIN,STL,01258b,K,
663993,554430,WSN,PHI,034588,K,
500743,669373,LAD,DET,01258,Out,G
641584,657277,CIN,SFG,0,Out,P
656305,668881,SFG,CIN,0367,Out,P
663624,621244,BAL,TOR,0145,Out,L
691718,668678,CHC,ARI,03,Out,F
672386,621107,TOR,BAL,034,Out,G
624415,594902,KCR,CLE,034,Out,F
596115,543135,BOS,TEX,03678,K,
547180,669022,PHI,WSN,0369ab,K,
641355,642547,NYY,MIL,01458888,1B,G
687952,657277,CIN,SFG,01,1B,L
681146,694973,MIA,PIT,0345,1B,G
663586,650633,ATL,SDP,01478bbbb,K,
701358,605280,HOU,NYM,01,Out,G
681351,680732,LAA,CHW,012,Out,F
671056,641154,STL,MIN,03,1B,G
670042,622663,SEA,OAK,03,Out,G
669003,607074,MIL,NYY,0145,Out,G
691777,669302,OAK,SEA,01478,K,
545341,657006,ARI,CHC,03,2B,L
694671,676979,TEX,BOS,036,Out,F
701538,519242,SDP,ATL,01,Out,G
595879,605483,DET,LAD,0,Out,G
663538,668678,CHC,ARI,03,1B,L
668715,657277,CIN,SFG,0345,K,
669004,594902,KCR,CLE,01458b,Out,G
676475,641154,STL,MIN,0,Out,G
690993,605483,DET,LAD,0145,Out,L
665833,645261,PIT,MIA,0369,BB,
672820,579328,CHW,LAA,0122,Out,F
668227,622663,SEA,OAK,036788,K,
665926,621107,TOR,BAL,014,HR,F
665161,605280,HOU,NYM,01,Out,G
700932,666142,CLE,KCR,0122,3B,L
650859,680732,LAA,CHW,0147ab,Out,F
808982,668881,SFG,CIN,0147a,BB,
593428,519242,SDP,ATL,01255,1B,G
571448,641154,STL,MIN,0,1B,G
641933,621244,BAL,TOR,0147,HR,F
553993,657006,ARI,CHC,01,Out,L
621020,668678,CHC,ARI,0,Out,L
680977,641154,STL,MIN,0369a,1B,G
663616,543243,MIN,STL,034788,K,
608369,676979,TEX,BOS,01258,K,
605137,554430,WSN,PHI,0347,Out,G
683737,668678,CHC,ARI,034788,K,
516782,664285,NYM,HOU,0,Out,G
671213,543135,BOS,TEX,012,Out,G
571970,669373,LAD,DET,014588,K,
673237,605280,HOU,NYM,0,1B,G
669065,694973,MIA,PIT,0125588b,K,
572233,605280,HOU,NYM,034,1B,G
672515,657006,ARI,CHC,01225,1B,G
623993,621107,TOR,BAL,01,Out,F
687401,607074,MIL,NYY,014,Out,G
607043,664285,NYM,HOU,034588,K,
607208,669022,PHI,WSN,01258888,Out,G
663538,669194,CHC,ARI,034,1B,G
596103,579328,CHW,LAA,0,Out,G
600869,657277,CIN,SFG,0,1B,G
467793,666142,CLE,KCR,01258,K,
668804,645261,PIT,MIA,01,Out,G
622534,605483,DET,LAD,014,1B,G
570482,669302,OAK,SEA,01,Out,G
666158,657277,CIN,SFG,0369a,1B,G
608324,543135,BOS,TEX,014,Out,F
683734,579328,CHW,LAA,0147,Out,F
656811,621244,BAL,TOR,01,Out,P
665489,621107,TOR,BAL,0369ab,BB,
592450,642547,NYY,MIL,03458,K,
671277,554430,WSN,PHI,03,Out,G
691016,669302,OAK,SEA,0,HR,F
592669,594902,KCR,CLE,0,Out,G
592518,519242,SDP,ATL,03,2B,F
502054,645261,PIT,MIA,0122,K,
663728,622663,SEA,OAK,0347,Out,P
642715,668881,SFG,CIN,03,Out,F
670541,605280,HOU,NYM,01458,K,
686217,607074,MIL,NYY,03458,1B,G
575929,641154,STL,MIN,014558,K,
641313,680732,LAA,CHW,03,Out,G
679529,605483,DET,LAD,03478b,BB,
609280,669302,OAK,SEA,0367,Out,G
676059,621244,BAL,TOR,012,K,
595777,650633,ATL,SDP,01255888,K,
543760,676979,TEX,BOS,03678,Out,G
621020,669194,CHC,ARI,0147abbb,K,
686681,594902,KCR,CLE,03678b,Out,L
669257,669373,LAD,DET,0125,1B,L
647304,657006,ARI,CHC,0,Out,G
695578,554430,WSN,PHI,01258bbb,BB,
646240,543135,BOS,TEX,01458b,K,
650333,519242,SDP,ATL,014,Out,G
673548,668678,CHC,ARI,01478,K,
664774,668881,SFG,CIN,01258,K,
621439,543243,MIN,STL,0,Out,F
643217,579328,CHW,LAA,0145,K,
668901,664285,NYM,HOU,012,Out,G
657041,666142,CLE,KCR,01,Out,F
624585,680732,LAA,CHW,0125,Out,F
621043,543243,MIN,STL,03478b,Out,G
666971,657006,ARI,CHC,012,Out,G
677594,622663,SEA,OAK,0147ab,BB,
682829,657277,CIN,SFG,0122,1B,L
643396,645261,PIT,MIA,0345888,K,
668939,621244,BAL,TOR,0145,1B,L
669364,694973,MIA,PIT,0125555,Out,G
669224,642547,NYY,MIL,01455,K,
665487,519242,SDP,ATL,0145588,K,
669016,669022,PHI,WSN,01458,K,
656555,607074,MIL,NYY,03458,K,
669127,669302,OAK,SEA,01225,K,
608070,666142,CLE,KCR,0345,Out,F
666182,621107,TOR,BAL,03678b,Out,G
670623,605280,HOU,NYM,0369,BB,
669701,676979,TEX,BOS,012,K,
682998,657006,ARI,CHC,0347a,BB,
669242,669373,LAD,DET,0147,Out,F
624413,664285,NYM,HOU,03478b,Out,G
682985,605483,DET,LAD,03,Out,P
673357,579328,CHW,LAA,01258,Out,G
521692,594902,KCR,CLE,012,K,
545361,680732,LAA,CHW,014788,Out,F
663457,641154,STL,MIN,0345,HR,L
666149,668881,SFG,CIN,01455,K,
663656,668678,CHC,ARI,0,1B,L
664023,668678,CHC,ARI,0147,2B,L
680574,657277,CIN,SFG,0,Out,F
680776,543135,BOS,TEX,034,Out,L
681297,621244,BAL,TOR,0147ab,BB,
680757,666142,CLE,KCR,014,Out,G
665828,642547,NYY,MIL,01225555,Out,L
650402,605483,DET,LAD,0347a,Out,F
670242,543243,MIN,STL,012558b,Out,F
514888,605280,HOU,NYM,0367ab,K,
670770,657277,CIN,SFG,012,1B,L
672284,650633,ATL,SDP,01,Out,G
683737,669194,CHC,ARI,01478,Out,G
543309,676979,TEX,BOS,0125,Out,P
681082,669022,PHI,WSN,01478b,K,
661388,607074,MIL,NYY,03458,K,
668709,669302,OAK,SEA,0,Out,F
645302,622663,SEA,OAK,03,Out,F
686469,594902,KCR,CLE,014,HR,F
682928,554430,WSN,PHI,03678,Out,F
518692,669373,LAD,DET,0122,Out,G
691026,641154,STL,MIN,03458,Out,G
606115,650633,ATL,SDP,0369a,1B,G
678882,543135,BOS,TEX,0125555,Out,G
663743,694973,MIA,PIT,0,Out,G
663647,645261,PIT,MIA,0145,K,
702176,621107,TOR,BAL,0367,Out,F
667670,669302,OAK,SEA,012,K,
688363,670059,MIA,PIT,0125555,Out,G
606466,657006,ARI,CHC,0345,K,
678246,579328,CHW,LAA,0,2B,F
663624,684320,BAL,TOR,03458b,K,
688363,694973,MIA,PIT,01,1B,G
553869,519242,SDP,ATL,0,1B,L
641487,622663,SEA,OAK,01255,Out,G
573262,668881,SFG,CIN,0345,1B,G
624431,657277,CIN,SFG,0145,Out,G
677587,666142,CLE,KCR,0122,Out,G
665742,664285,NYM,HOU,0369a,BB,
592885,642207,MIL,NYY,01458bb,K,
665804,668678,CHC,ARI,0369a,Out,G
677951,594902,KCR,CLE,01222,1B,G
572191,579328,CHW,LAA,03,Out,G
694384,680732,LAA,CHW,0,Out,G
663656,686826,CHC,ARI,012,K,
607680,676979,TEX,BOS,01,1B,G
663604,519242,SDP,ATL,0145,K,
686676,696270,CHW,LAA,0367ab,BB,
665742,623352,NYM,HOU,0369ab,K,
672820,696270,CHW,LAA,01,HR,F
621493,680732,LAA,CHW,0,Out,G
547180,678606,PHI,WSN,0145,Out,F
673548,669194,CHC,ARI,014,1B,G
606192,669373,LAD,DET,012,K,
656537,694973,MIA,PIT,0,2B,L
628451,605483,DET,LAD,01,Out,G
663647,666277,PIT,MIA,036,Out,P
671732,669302,OAK,SEA,014,Out,L
673237,623211,HOU,NYM,01,Out,F
702616,621244,BAL,TOR,0122,K,
676070,579328,CHW,LAA,0125,1B,L
592885,607074,MIL,NYY,0,Out,L
676694,605280,HOU,NYM,01,Out,G
672695,657006,ARI,CHC,03,Out,L
676391,621107,TOR,BAL,014,Out,F
696285,554430,WSN,PHI,012225,Out,G
665052,694973,MIA,PIT,01455,K,
621028,680732,LAA,CHW,012,Out,L
682848,645261,PIT,MIA,03478b,BB,
673962,676979,TEX,BOS,014,1B,F
694192,607074,MIL,NYY,01478,K,
665155,696270,CHW,LAA,0347a,BB,
687363,641154,STL,MIN,03,Out,P
641584,657277,CIN,SFG,03,Out,G
686948,650633,ATL,SDP,014788,K,
572233,623211,HOU,NYM,01,Out,G
668952,605483,DET,LAD,0,1B,L
527038,668881,SFG,CIN,01258,Out,F
664023,686826,CHC,ARI,01458,Out,G
592206,669022,PHI,WSN,012225,K,
664056,543243,MIN,STL,036,Out,P
672356,666142,CLE,KCR,034558bbb,K,
669208,622663,SEA,OAK,01,Out,G
668670,605483,DET,LAD,0367,Out,F
664983,657006,ARI,CHC,03,Out,G
807713,668678,CHC,ARI,0369,BB,
663898,605280,HOU,NYM,03678b,BB,
605141,669373,LAD,DET,034,1B,G
663656,669194,CHC,ARI,01478bbbb,K,
596019,664285,NYM,HOU,03678b,K,
606466,663878,ARI,CHC,0347,Out,F
700250,642547,NYY,MIL,0125,K,
682848,666277,PIT,MIA,0145,K,
630105,519242,SDP,ATL,01,Out,G
542303,689690,ATL,SDP,01458,1B,L
805779,669302,OAK,SEA,03,1B,L
656537,670059,MIA,PIT,01458bb,BB,
663697,594902,KCR,CLE,01,Out,P
602104,621244,BAL,TOR,0347a,Out,P
670541,623211,HOU,NYM,0369ab,BB,
687952,657277,CIN,SFG,034,Out,G
695238,621107,TOR,BAL,01,Out,G
669394,676979,TEX,BOS,0147888b,BB,
607208,678606,PHI,WSN,0369a,BB,
691023,641154,STL,MIN,0125,1B,G
641933,684320,BAL,TOR,0347abb,BB,
666176,680732,LAA,CHW,03,1B,L
657136,543135,BOS,TEX,0347,1B,G
642133,622663,SEA,OAK,01,HBP,
669304,543243,MIN,STL,01478,K,
686676,579328,CHW,LAA,0,1B,G
605137,605447,WSN,PHI,03455,Out,G
493329,519242,SDP,ATL,014788,Out,F
694192,642207,MIL,NYY,034788bb,K,
691777,669302,OAK,SEA,0125,K,
596019,623352,NYM,HOU,0147,Out,F
545341,657006,ARI,CHC,0122222588888,Out,G
672640,694973,MIA,PIT,0125,K,
660271,669373,LAD,DET,01478,1B,G
593871,600917,SEA,OAK,012588,HR,F
543807,621107,TOR,BAL,012588,K,
681351,680732,LAA,CHW,03,1B,L
672820,579328,CHW,LAA,0122,Out,L
664728,594902,KCR,CLE,0,2B,L
527038,664139,SFG,CIN,0125,HR,F
683734,696270,CHW,LAA,034,Out,P
672695,663878,ARI,CHC,0125,Out,F
686611,554430,WSN,PHI,034,Out,L
683011,642547,NYY,MIL,014,HR,F
693304,645261,PIT,MIA,01478,K,
668930,607074,MIL,NYY,0,1B,G
624428,666277,PIT,MIA,0367a,BB,
595879,605483,DET,LAD,01,Out,G
665804,686826,CHC,ARI,036,2B,L
672275,668881,SFG,CIN,012,K,
624415,594902,KCR,CLE,034,Out,F
668715,657277,CIN,SFG,0147ab,K,
691718,668678,CHC,ARI,0147a,BB,
593871,622663,SEA,OAK,0145,1B,L
677800,543135,BOS,TEX,03,1B,G
681962,607074,MIL,NYY,03458,HR,F
663698,622786,PIT,MIA,01478bb,K,
650402,676508,DET,LAD,014555,Out,G
596146,669022,PHI,WSN,014588,K,
671739,650633,ATL,SDP,0145,Out,G
671056,641154,STL,MIN,0125,Out,G
621566,689690,ATL,SDP,012,1B,G
650859,680732,LAA,CHW,01,Out,F
570482,669302,OAK,SEA,0147,Out,F
620443,664285,NYM,HOU,034,Out,G
701358,605280,HOU,NYM,0,1B,G
607043,650556,NYM,HOU,0,Out,L
656775,621244,BAL,TOR,01,1B,G
663647,669199,PIT,MIA,014,Out,P
669016,678606,PHI,WSN,03678,K,
663584,623352,NYM,HOU,0122,K,
690993,605483,DET,LAD,0125,Out,G
645277,669093,ATL,SDP,0125,Out,F
668901,650556,NYM,HOU,012588b,BB,
660688,554430,WSN,PHI,0,1B,L
677800,676395,BOS,TEX,01455588b,BB,
671218,668881,SFG,CIN,03458bb,K,
692225,543135,BOS,TEX,0145,K,
670623,623211,HOU,NYM,0367abb,K,
643217,696270,CHW,LAA,0147,HR,F
645277,663158,ATL,SDP,0367,Out,G
665161,605280,HOU,NYM,014,HBP,
641313,680732,LAA,CHW,03478,K,
807713,686826,CHC,ARI,0347,1B,G
669004,594902,KCR,CLE,0145,K,
683011,663542,NYY,MIL,0122558bb,Out,G
671277,605447,WSN,PHI,01258,1B,L
650489,543243,MIN,STL,0347abb,BB,
691176,642547,NYY,MIL,03,Out,G
596103,579328,CHW,LAA,0147,HR,F
663624,606930,BAL,TOR,0369a,Out,G
670223,694973,MIA,PIT,0122,Out,G
701538,519242,SDP,ATL,0125,1B,L
681624,669373,LAD,DET,0345,Out,G
681082,640448,PHI,WSN,03458b,Out,F
666310,666142,CLE,KCR,0,Out,P
667472,670059,MIA,PIT,03458,1B,L
664983,687863,ARI,CHC,0122,Out,F
690993,595014,DET,LAD,0369a,Out,P
657557,554430,WSN,PHI,0125,K,
656811,684320,BAL,TOR,03,Out,F
543760,676477,TEX,BOS,0145,K,
676391,622554,TOR,BAL,0369a,Out,P
